"","U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","wd","ws","air_temp","Poll_Value"
"5922",-7.900328,54.43951,198,2020-08-16,14,"LN","Lough Navar","Rural Background",100.246157968855,3.42916666666667,14.1958333333333,32.0289066666667
"5923",-2.238917,53.371722,198,2020-08-16,15,"MAHG","Manchester Sharston","Suburban Industrial",87.2822950291566,4.20833333333333,17.0166666666667,42.8403354166667
"5924",-2.237881,53.48152,198,2020-08-16,16,"MAN3","Manchester Piccadilly","Urban Background",83.3337483964023,3.20833333333333,17.2875,39.1018616666667
"5925",-9.903917,53.326444,198,2020-08-16,17,"MH","Mace Head","Rural Background",87.7777750135867,5.29583333333333,15.0541666666667,65.5630843478261
"5926",-1.610528,54.97825,198,2020-08-16,18,"NEWC","Newcastle Centre","Urban Background",56.0097557392221,3.12916666666667,14.5333333333333,54.33224125
"5927",1.302686,52.614823,198,2020-08-16,19,"NO12","Norwich Lakenfields","Urban Background",63.024861209186,2.80416666666667,19.0041666666667,57.2973791666667
"5928",-1.146447,52.95473,198,2020-08-16,20,"NOTT","Nottingham Centre","Urban Background",62.1367869742559,3.45416666666667,17.5208333333333,44.19228375
"5929",-0.916605,52.272257,198,2020-08-16,21,"NTN4","Northampton Spring Park","Urban Background",78.2549371209451,2.9875,18.0958333333333,62.8444554166667
"5930",1.04901,51.777874,198,2020-08-16,22,"OSY","St Osyth","Rural Background",76.1612763831424,2.9875,18.025,74.81311125
"5931",-3.196527,55.657472,198,2020-08-16,23,"PEEB","Peebles","Urban Background",101.102284506936,4.44166666666667,11.4333333333333,63.1759541666667
"5932",-4.142361,50.37167,198,2020-08-16,24,"PLYM","Plymouth Centre","Urban Background",64.5613902876711,2.025,17.2541666666667,50.2299683333333
"5933",0.678331,51.544166,198,2020-08-16,25,"SEND","Southend-on-Sea","Urban Background",100.727651620072,2.56666666666667,18.2458333333333,49.2868616666667
"5934",1.463497,52.2944,198,2020-08-16,26,"SIB","Sibton","Rural Background",60.4785749929742,2.55416666666667,18.5625,73.8138754166667
"5935",-2.175133,53.02821,198,2020-08-16,27,"STOK","Stoke-on-Trent Centre","Urban Background",92.8476902704006,4.95416666666667,16.3916666666667,52.3919770833333
"5936",-1.406878,54.88361,198,2020-08-16,28,"SUN2","Sunderland Silksworth","Urban Background",51.5489263658328,4.94583333333333,14.2666666666667,63.7965704166667
"5937",-3.022722,53.37287,198,2020-08-16,29,"TRAN","Wirral Tranmere","Urban Background",92.5655247218352,2.7875,17.0833333333333,49.95070875
"5938",-2.030371,52.605641,198,2020-08-16,30,"WAL4","Walsall Woodlands","Urban Background",86.7082618031636,3.8625,17.6541666666667,39.9909183333333
"5939",0.290917,52.2985,198,2020-08-16,31,"WFEN","Wicken Fen","Rural Background",86.9498549730279,2.38333333333333,18.8208333333333,58.2993866666667
"5940",-2.638139,53.54914,198,2020-08-16,32,"WIG5","Wigan Centre","Urban Background",92.6587956465099,4.69583333333333,16.1208333333333,54.7521691666667
"5941",-3.2429,55.79216,199,2020-08-17,1,"ACTH","Auchencorth Moss","Rural Background",64.7663484248827,3.24583333333333,11.6208333333333,57.6140591666667
"5942",-1.874978,52.476145,199,2020-08-17,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",202.853711316412,2.42916666666667,16.9916666666667,31.1225266666667
"5943",-3.205782,55.862281,199,2020-08-17,3,"BUSH","Bush Estate","Rural Background",60.3661617043682,2.85416666666667,12.4875,56.2738104166667
"5944",-1.560189,52.411628,199,2020-08-17,4,"COAL","Coventry Allesley","Urban Background",215.701064320833,2.35,16.6833333333333,47.13247625
"5945",-3.182186,55.945589,199,2020-08-17,7,"ED3","Edinburgh St Leonards","Urban Background",62.7143843774915,4.425,12.9958333333333,63.0059129166667
"5946",-5.101102,56.82266,199,2020-08-17,8,"FW","Fort William","Suburban Background",54.2551269510789,2.91666666666667,13.5791666666667,46.8352733333333
"5947",-4.243631,55.865782,199,2020-08-17,9,"GLKP","Glasgow Townhead","Urban Background",90.9518037178472,3.05833333333333,12.9416666666667,43.3884604166667
"5948",-0.460861,51.49633,199,2020-08-17,10,"HIL","London Hillingdon","Urban Background",235.721720658307,2.62083333333333,17.2041666666667,32.17304125
"5949",-0.341222,53.74878,199,2020-08-17,11,"HUL2","Hull Freetown","Urban Background",177.267607669266,2.69583333333333,17.0791666666667,52.64143875
"5950",-1.127182,52.619904,199,2020-08-17,12,"LECU","Leicester University","Urban Background",215.468093214748,2.35,17.425,33.17089125
"5951",-2.73684,52.221593,199,2020-08-17,13,"LEOM","Leominster","Suburban Background",212.046268325458,2.28333333333333,15.2708333333333,48.9937433333333
"5952",-7.900328,54.43951,199,2020-08-17,14,"LN","Lough Navar","Rural Background",91.4169118866613,3.04583333333333,14.0125,36.8636295833333
"5953",-2.238917,53.371722,199,2020-08-17,15,"MAHG","Manchester Sharston","Suburban Industrial",170.149213439711,3.20416666666667,17.2458333333333,34.20685375
"5954",-2.237881,53.48152,199,2020-08-17,16,"MAN3","Manchester Piccadilly","Urban Background",182.414396558139,2.28333333333333,17.2208333333333,28.8815216666667
"5955",-9.903917,53.326444,199,2020-08-17,17,"MH","Mace Head","Rural Background",103.107924738958,3.64583333333333,15.1916666666667,52.6249470833333
"5956",-1.610528,54.97825,199,2020-08-17,18,"NEWC","Newcastle Centre","Urban Background",36.1387615719144,2.55,14.65,39.6368195833333
"5957",1.302686,52.614823,199,2020-08-17,19,"NO12","Norwich Lakenfields","Urban Background",212.233958406879,2.5375,18.5166666666667,49.0318554166667
"5958",-1.146447,52.95473,199,2020-08-17,20,"NOTT","Nottingham Centre","Urban Background",242.203445177779,2.2375,17.5458333333333,50.2964916666667
"5959",-0.916605,52.272257,199,2020-08-17,21,"NTN4","Northampton Spring Park","Urban Background",222.238553547156,2.30416666666667,16.875,67.4061541666667
"5960",1.04901,51.777874,199,2020-08-17,22,"OSY","St Osyth","Rural Background",215.297964007769,4.71666666666667,18.3291666666667,59.3748479166667
"5961",-3.196527,55.657472,199,2020-08-17,23,"PEEB","Peebles","Urban Background",80.426379834796,3.10416666666667,11.5375,46.39700625
"5962",-4.142361,50.37167,199,2020-08-17,24,"PLYM","Plymouth Centre","Urban Background",226.804097373045,2.05416666666667,15.0916666666667,35.7230308333333
"5963",0.678331,51.544166,199,2020-08-17,25,"SEND","Southend-on-Sea","Urban Background",220.106038921673,3.9875,18.0083333333333,38.75538625
"5964",1.463497,52.2944,199,2020-08-17,26,"SIB","Sibton","Rural Background",209.015943384288,3.02916666666667,17.5875,71.0684025
"5965",-2.175133,53.02821,199,2020-08-17,27,"STOK","Stoke-on-Trent Centre","Urban Background",160.695409998735,3.10416666666667,15.475,46.2600491666667
"5966",-1.406878,54.88361,199,2020-08-17,28,"SUN2","Sunderland Silksworth","Urban Background",23.1530397219383,3.5,14.3791666666667,46.7797629166667
"5967",-3.022722,53.37287,199,2020-08-17,29,"TRAN","Wirral Tranmere","Urban Background",114.015632666837,1.82916666666667,16.6958333333333,53.1673891666667
"5968",-2.030371,52.605641,199,2020-08-17,30,"WAL4","Walsall Woodlands","Urban Background",202.471879214456,2.99583333333333,16.5625,44.0225104166667
"5969",0.290917,52.2985,199,2020-08-17,31,"WFEN","Wicken Fen","Rural Background",210.548917291607,2.11666666666667,16.8041666666667,52.6801461904762
"5970",-2.638139,53.54914,199,2020-08-17,32,"WIG5","Wigan Centre","Urban Background",135.379510712471,2.69166666666667,15.6833333333333,44.4008604166667
"5971",-3.2429,55.79216,200,2020-08-18,1,"ACTH","Auchencorth Moss","Rural Background",151.179985211325,2.325,14.0791666666667,47.9058095833333
"5972",-1.874978,52.476145,200,2020-08-18,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",225.466564784252,3.69583333333333,17.2041666666667,21.38309625
"5973",-3.205782,55.862281,200,2020-08-18,3,"BUSH","Bush Estate","Rural Background",51.1130972626019,1.80833333333333,14.1375,47.1184295833333
"5974",-1.560189,52.411628,200,2020-08-18,4,"COAL","Coventry Allesley","Urban Background",222.577706931632,4.34166666666667,17.0791666666667,39.2011431818182
"5975",-3.182186,55.945589,200,2020-08-18,7,"ED3","Edinburgh St Leonards","Urban Background",50.4916089863164,2.8,12.8541666666667,55.2753483333333
"5976",-5.101102,56.82266,200,2020-08-18,8,"FW","Fort William","Suburban Background",135.417703143806,2.45,15.25,50.9393775
"5977",-4.243631,55.865782,200,2020-08-18,9,"GLKP","Glasgow Townhead","Urban Background",100.54811774336,2.34583333333333,14.5541666666667,37.46233875
"5978",-0.460861,51.49633,200,2020-08-18,10,"HIL","London Hillingdon","Urban Background",224.171134623981,4.44166666666667,17.2416666666667,25.20610875
"5979",-0.341222,53.74878,200,2020-08-18,11,"HUL2","Hull Freetown","Urban Background",221.678523487557,3.875,16.9083333333333,31.00957625
"5980",-1.127182,52.619904,200,2020-08-18,12,"LECU","Leicester University","Urban Background",225.620252591941,3.85833333333333,17.05,27.2087366666667
"5981",-2.73684,52.221593,200,2020-08-18,13,"LEOM","Leominster","Suburban Background",220.984962482562,4.27083333333333,16.9416666666667,29.8731354166667
"5982",-7.900328,54.43951,200,2020-08-18,14,"LN","Lough Navar","Rural Background",208.382708082636,3.00416666666667,14.125,23.70656125
"5983",-2.238917,53.371722,200,2020-08-18,15,"MAHG","Manchester Sharston","Suburban Industrial",212.835575923741,4.08333333333333,16.7583333333333,29.9806419047619
"5984",-2.237881,53.48152,200,2020-08-18,16,"MAN3","Manchester Piccadilly","Urban Background",214.097099834835,3.18333333333333,16.9041666666667,25.338738
"5985",-9.903917,53.326444,200,2020-08-18,17,"MH","Mace Head","Rural Background",224.425946394568,4.8125,15.8625,61.7536104166667
"5986",-1.610528,54.97825,200,2020-08-18,18,"NEWC","Newcastle Centre","Urban Background",203.585621474845,2.21666666666667,15.7333333333333,33.3891716666667
"5987",1.302686,52.614823,200,2020-08-18,19,"NO12","Norwich Lakenfields","Urban Background",228.799158464174,4.03333333333333,17.5333333333333,45.0550070833333
"5988",-1.146447,52.95473,200,2020-08-18,20,"NOTT","Nottingham Centre","Urban Background",223.557200233831,3.44166666666667,17.0375,34.4473079166667
"5989",-0.916605,52.272257,200,2020-08-18,21,"NTN4","Northampton Spring Park","Urban Background",226.017938888796,4.37083333333333,16.9875,48.7758595238095
"5990",1.04901,51.777874,200,2020-08-18,22,"OSY","St Osyth","Rural Background",234.740873285255,7.40833333333333,18.4458333333333,57.9529116666667
"5991",-3.196527,55.657472,200,2020-08-18,23,"PEEB","Peebles","Urban Background",163.630129821987,2.79583333333333,13.4791666666667,39.8595879166667
"5992",-4.142361,50.37167,200,2020-08-18,24,"PLYM","Plymouth Centre","Urban Background",217.190278875602,3.8625,17.4291666666667,45.3190214285714
"5993",0.678331,51.544166,200,2020-08-18,25,"SEND","Southend-on-Sea","Urban Background",229.349280577002,6.45416666666667,17.9416666666667,39.6176695454545
"5994",1.463497,52.2944,200,2020-08-18,26,"SIB","Sibton","Rural Background",233.107395895342,4.22083333333333,17.4791666666667,53.8215354166667
"5995",-2.175133,53.02821,200,2020-08-18,27,"STOK","Stoke-on-Trent Centre","Urban Background",221.439813492342,3.975,16.35,32.9332091666667
"5996",-1.406878,54.88361,200,2020-08-18,28,"SUN2","Sunderland Silksworth","Urban Background",206.282473344288,3.6375,14.6583333333333,41.2777291666667
"5997",-3.022722,53.37287,200,2020-08-18,29,"TRAN","Wirral Tranmere","Urban Background",228.582044962097,3,17.4208333333333,41.0906325
"5998",-2.030371,52.605641,200,2020-08-18,30,"WAL4","Walsall Woodlands","Urban Background",226.350995525089,4.2875,17.1041666666667,35.0550266666667
"5999",0.290917,52.2985,200,2020-08-18,31,"WFEN","Wicken Fen","Rural Background",224.020321783815,4.27083333333333,17.1166666666667,49.0699675
"6000",-2.638139,53.54914,200,2020-08-18,32,"WIG5","Wigan Centre","Urban Background",214.446867072449,3.86666666666667,16.025,32.4876408333333
"6001",-3.2429,55.79216,201,2020-08-19,1,"ACTH","Auchencorth Moss","Rural Background",144.50880127901,4.39166666666667,15.1083333333333,42.2845875
"6002",-1.874978,52.476145,201,2020-08-19,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",166.517166264077,4.14166666666667,16.4541666666667,20.0734175
"6003",-3.205782,55.862281,201,2020-08-19,3,"BUSH","Bush Estate","Rural Background",114.190039819284,3.0875,15.5375,40.4110995833333
"6004",-1.560189,52.411628,201,2020-08-19,4,"COAL","Coventry Allesley","Urban Background",164.213445217311,4.94583333333333,16.1375,34.7459695833333
"6005",-3.182186,55.945589,201,2020-08-19,7,"ED3","Edinburgh St Leonards","Urban Background",69.1721594619287,4.87916666666667,13.4083333333333,48.8461454166667
"6006",-5.101102,56.82266,201,2020-08-19,8,"FW","Fort William","Suburban Background",104.562884936574,3.19583333333333,14.3291666666667,49.4621308333333
"6007",-4.243631,55.865782,201,2020-08-19,9,"GLKP","Glasgow Townhead","Urban Background",91.0007488403034,3.97083333333333,15.3541666666667,36.334215
"6008",-0.460861,51.49633,201,2020-08-19,10,"HIL","London Hillingdon","Urban Background",175.512956638267,4.74166666666667,17.2041666666667,11.9936041666667
"6009",-0.341222,53.74878,201,2020-08-19,11,"HUL2","Hull Freetown","Urban Background",162.87530811543,4.00833333333333,16.025,31.4502929166667
"6010",-1.127182,52.619904,201,2020-08-19,12,"LECU","Leicester University","Urban Background",167.140880966101,4.17083333333333,16.0208333333333,27.3999920833333
"6011",-2.73684,52.221593,201,2020-08-19,13,"LEOM","Leominster","Suburban Background",160.186933832502,5.2375,16.0958333333333,27.7908166666667
"6012",-7.900328,54.43951,201,2020-08-19,14,"LN","Lough Navar","Rural Background",110.923056103641,5.45,13.9125,30.1413083333333
"6013",-2.238917,53.371722,201,2020-08-19,15,"MAHG","Manchester Sharston","Suburban Industrial",150.12326650331,5.5125,16.3166666666667,21.7787704166667
"6014",-2.237881,53.48152,201,2020-08-19,16,"MAN3","Manchester Piccadilly","Urban Background",146.987460770273,3.88333333333333,16.6875,11.2174983333333
"6015",-9.903917,53.326444,201,2020-08-19,17,"MH","Mace Head","Rural Background",112.269573650141,6.95833333333333,14.95,44.1141170833333
"6016",-1.610528,54.97825,201,2020-08-19,18,"NEWC","Newcastle Centre","Urban Background",150.364877800383,3.2375,15.4875,31.7503404166667
"6017",1.302686,52.614823,201,2020-08-19,19,"NO12","Norwich Lakenfields","Urban Background",180.087508325333,4.44166666666667,17.2458333333333,34.12369875
"6018",-1.146447,52.95473,201,2020-08-19,20,"NOTT","Nottingham Centre","Urban Background",163.095769854119,3.69166666666667,16.2125,21.4988175
"6019",-0.916605,52.272257,201,2020-08-19,21,"NTN4","Northampton Spring Park","Urban Background",169.029382117957,4.6375,16.0708333333333,33.6393258333333
"6020",1.04901,51.777874,201,2020-08-19,22,"OSY","St Osyth","Rural Background",187.00553615679,7.22916666666667,18.9375,46.1138358333333
"6021",-3.196527,55.657472,201,2020-08-19,23,"PEEB","Peebles","Urban Background",139.24597791915,4.92916666666667,14.4166666666667,39.8838229166667
"6022",-4.142361,50.37167,201,2020-08-19,24,"PLYM","Plymouth Centre","Urban Background",188.709360156998,6.30833333333333,18.1541666666667,46.504799
"6023",0.678331,51.544166,201,2020-08-19,25,"SEND","Southend-on-Sea","Urban Background",184.758559674468,6.78333333333333,18.5166666666667,31.2694329166667
"6024",1.463497,52.2944,201,2020-08-19,26,"SIB","Sibton","Rural Background",187.335417013351,4.72916666666667,17.6791666666667,42.5971095833333
"6025",-2.175133,53.02821,201,2020-08-19,27,"STOK","Stoke-on-Trent Centre","Urban Background",142.951364183497,5.675,15.2375,25.94340875
"6026",-1.406878,54.88361,201,2020-08-19,28,"SUN2","Sunderland Silksworth","Urban Background",152.892400283878,4.91666666666667,14.4791666666667,37.92038
"6027",-3.022722,53.37287,201,2020-08-19,29,"TRAN","Wirral Tranmere","Urban Background",143.915834547699,4.15416666666667,15.9083333333333,20.8753933333333
"6028",-2.030371,52.605641,201,2020-08-19,30,"WAL4","Walsall Woodlands","Urban Background",162.882797696213,4.99166666666667,16.3,31.30130875
"6029",0.290917,52.2985,201,2020-08-19,31,"WFEN","Wicken Fen","Rural Background",169.973923109536,4.8125,16.425,36.2247279166667
"6030",-2.638139,53.54914,201,2020-08-19,32,"WIG5","Wigan Centre","Urban Background",143.532647621625,5.44166666666667,15.8625,22.29709875
"6031",-3.2429,55.79216,202,2020-08-20,1,"ACTH","Auchencorth Moss","Rural Background",184.02585539814,7.87083333333333,15.5291666666667,60.0394786956522
"6032",-1.874978,52.476145,202,2020-08-20,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",196.905043333927,5.64583333333333,17.2041666666667,37.22049875
"6033",-3.205782,55.862281,202,2020-08-20,3,"BUSH","Bush Estate","Rural Background",181.540109957791,6.6625,16.9041666666667,58.2765541666667
"6034",-1.560189,52.411628,202,2020-08-20,4,"COAL","Coventry Allesley","Urban Background",195.263471339364,6.22916666666667,17.0916666666667,57.1130541666667
"6035",-3.182186,55.945589,202,2020-08-20,7,"ED3","Edinburgh St Leonards","Urban Background",176.775034710856,6.55,17.05,56.2808195833333
"6036",-5.101102,56.82266,202,2020-08-20,8,"FW","Fort William","Suburban Background",164.04946301884,7.15,15.4958333333333,60.9077225
"6037",-4.243631,55.865782,202,2020-08-20,9,"GLKP","Glasgow Townhead","Urban Background",168.848608663535,6.10833333333333,16.8916666666667,51.6062
"6038",-0.460861,51.49633,202,2020-08-20,10,"HIL","London Hillingdon","Urban Background",199.051131403753,5.38333333333333,18.1166666666667,23.9463225
"6039",-0.341222,53.74878,202,2020-08-20,11,"HUL2","Hull Freetown","Urban Background",196.983379720091,5.94583333333333,18.2083333333333,51.0428
"6040",-1.127182,52.619904,202,2020-08-20,12,"LECU","Leicester University","Urban Background",195.343453629238,5.24583333333333,17.6,48.97572625
"6041",-2.73684,52.221593,202,2020-08-20,13,"LEOM","Leominster","Suburban Background",187.230595671344,7.39166666666667,16.0625,57.5530779166667
"6042",-7.900328,54.43951,202,2020-08-20,14,"LN","Lough Navar","Rural Background",172.090285966351,9.77083333333333,15.3166666666667,51.934767
"6043",-2.238917,53.371722,202,2020-08-20,15,"MAHG","Manchester Sharston","Suburban Industrial",184.692187266843,7.04166666666667,17.0666666666667,55.1263629166667
"6044",-2.237881,53.48152,202,2020-08-20,16,"MAN3","Manchester Piccadilly","Urban Background",184.703088881896,5.525,17.675,40.0428908333333
"6045",-9.903917,53.326444,202,2020-08-20,17,"MH","Mace Head","Rural Background",189.88882003405,12.8208333333333,16.1416666666667,71.0119954166667
"6046",-1.610528,54.97825,202,2020-08-20,18,"NEWC","Newcastle Centre","Urban Background",185.885707743701,5.36666666666667,18.2958333333333,46.97309625
"6047",1.302686,52.614823,202,2020-08-20,19,"NO12","Norwich Lakenfields","Urban Background",202.213259762887,5.15,19.675,51.1703029166667
"6048",-1.146447,52.95473,202,2020-08-20,20,"NOTT","Nottingham Centre","Urban Background",196.941751705025,5.39166666666667,17.8041666666667,53.0703758333333
"6049",-0.916605,52.272257,202,2020-08-20,21,"NTN4","Northampton Spring Park","Urban Background",198.04333148457,5.65833333333333,17.2375,65.2690929166667
"6050",1.04901,51.777874,202,2020-08-20,22,"OSY","St Osyth","Rural Background",205.512215034685,6.6375,19.775,59.60144375
"6051",-3.196527,55.657472,202,2020-08-20,23,"PEEB","Peebles","Urban Background",180.98470333138,7.83333333333333,14.9,57.6377758333333
"6052",-4.142361,50.37167,202,2020-08-20,24,"PLYM","Plymouth Centre","Urban Background",197.213297279714,8.00416666666667,17.0291666666667,57.2100670833333
"6053",0.678331,51.544166,202,2020-08-20,25,"SEND","Southend-on-Sea","Urban Background",203.857280755417,6.33333333333333,19.7083333333333,44.4167995833333
"6054",1.463497,52.2944,202,2020-08-20,26,"SIB","Sibton","Rural Background",202.780017820128,5.1625,19.6833333333333,53.3531008333333
"6055",-2.175133,53.02821,202,2020-08-20,27,"STOK","Stoke-on-Trent Centre","Urban Background",180.512121030932,6.80833333333333,16.0583333333333,54.0700071428571
"6056",-1.406878,54.88361,202,2020-08-20,28,"SUN2","Sunderland Silksworth","Urban Background",182.511743896002,6.02916666666667,16.6166666666667,54.7369245833333
"6057",-3.022722,53.37287,202,2020-08-20,29,"TRAN","Wirral Tranmere","Urban Background",168.224015204084,6,17.3333333333333,59.6850390909091
"6058",-2.030371,52.605641,202,2020-08-20,30,"WAL4","Walsall Woodlands","Urban Background",195.232150755734,6.5375,16.7041666666667,60.0047416666667
"6059",0.290917,52.2985,202,2020-08-20,31,"WFEN","Wicken Fen","Rural Background",201.220171693659,5.34583333333333,18.725,61.3476808333333
"6060",-2.638139,53.54914,202,2020-08-20,32,"WIG5","Wigan Centre","Urban Background",176.763150389304,7.93333333333333,16.4916666666667,52.1820116666667
"6061",-3.2429,55.79216,203,2020-08-21,1,"ACTH","Auchencorth Moss","Rural Background",203.084398917951,8.30416666666667,13.4083333333333,55.8532695833333
"6062",-1.874978,52.476145,203,2020-08-21,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",214.595764315776,7.80416666666667,17.0916666666667,48.60707625
"6063",-3.205782,55.862281,203,2020-08-21,3,"BUSH","Bush Estate","Rural Background",202.042203659603,7.91666666666667,14.725,53.78812375
"6064",-1.560189,52.411628,203,2020-08-21,4,"COAL","Coventry Allesley","Urban Background",214.783123201711,9.08333333333333,16.9583333333333,63.0350166666667
"6065",-3.182186,55.945589,203,2020-08-21,7,"ED3","Edinburgh St Leonards","Urban Background",200.939712443463,8.8,15.7833333333333,52.1328129166667
"6066",-5.101102,56.82266,203,2020-08-21,8,"FW","Fort William","Suburban Background",183.519518238296,5.16666666666667,13.6708333333333,58.6460279166667
"6067",-4.243631,55.865782,203,2020-08-21,9,"GLKP","Glasgow Townhead","Urban Background",201.186083255442,6.08333333333333,14.6916666666667,46.1436341666667
"6068",-0.460861,51.49633,203,2020-08-21,10,"HIL","London Hillingdon","Urban Background",216.95018922246,8.75,17.75,54.6893092857143
"6069",-0.341222,53.74878,203,2020-08-21,11,"HUL2","Hull Freetown","Urban Background",207.752679229354,8.0125,16.6666666666667,56.1948941666667
"6070",-1.127182,52.619904,203,2020-08-21,12,"LECU","Leicester University","Urban Background",214.276202876765,7.85,17.2375,56.5372120833333
"6071",-2.73684,52.221593,203,2020-08-21,13,"LEOM","Leominster","Suburban Background",212.840688110649,8.6375,15.7125,61.0136779166667
"6072",-7.900328,54.43951,203,2020-08-21,14,"LN","Lough Navar","Rural Background",221.829835739611,7.34166666666667,14.075,49.6229425
"6073",-2.238917,53.371722,203,2020-08-21,15,"MAHG","Manchester Sharston","Suburban Industrial",204.055347707697,9.55416666666667,15.4875,51.349085
"6074",-2.237881,53.48152,203,2020-08-21,16,"MAN3","Manchester Piccadilly","Urban Background",204.673009290624,7.40416666666667,15.9041666666667,40.6360566666667
"6075",-9.903917,53.326444,203,2020-08-21,17,"MH","Mace Head","Rural Background",245.036275821379,11.9708333333333,15.4958333333333,72.1237670833333
"6076",-1.610528,54.97825,203,2020-08-21,18,"NEWC","Newcastle Centre","Urban Background",199.639031524897,6.35,16.0041666666667,45.1118291666667
"6077",1.302686,52.614823,203,2020-08-21,19,"NO12","Norwich Lakenfields","Urban Background",211.65633583321,8.14166666666667,18.4791666666667,61.77730875
"6078",-1.146447,52.95473,203,2020-08-21,20,"NOTT","Nottingham Centre","Urban Background",211.007913360332,7.41666666666667,16.925,59.6520279166667
"6079",-0.916605,52.272257,203,2020-08-21,21,"NTN4","Northampton Spring Park","Urban Background",215.521163144601,8.85416666666667,16.9708333333333,67.0430483333333
"6080",1.04901,51.777874,203,2020-08-21,22,"OSY","St Osyth","Rural Background",222.234878284722,12.3708333333333,19.3166666666667,65.0348754166667
"6081",-3.196527,55.657472,203,2020-08-21,23,"PEEB","Peebles","Urban Background",204.445311940278,8.31666666666667,12.7916666666667,53.62850375
"6082",-4.142361,50.37167,203,2020-08-21,24,"PLYM","Plymouth Centre","Urban Background",229.847853905599,8.81666666666667,17.1416666666667,64.3273720833333
"6083",0.678331,51.544166,203,2020-08-21,25,"SEND","Southend-on-Sea","Urban Background",221.895627340623,11.3708333333333,19.0208333333333,54.4569716666667
"6084",1.463497,52.2944,203,2020-08-21,26,"SIB","Sibton","Rural Background",216.983713456964,8.26666666666667,18.4875,62.5062945833333
"6085",-2.175133,53.02821,203,2020-08-21,27,"STOK","Stoke-on-Trent Centre","Urban Background",206.042586961298,8.6625,14.5458333333333,55.7361608333333
"6086",-1.406878,54.88361,203,2020-08-21,28,"SUN2","Sunderland Silksworth","Urban Background",196.819300254946,9.34166666666667,15.8166666666667,53.49238375
"6087",-3.022722,53.37287,203,2020-08-21,29,"TRAN","Wirral Tranmere","Urban Background",206.038902699034,6.8375,16.2375,55.10072375
"6088",-2.030371,52.605641,203,2020-08-21,30,"WAL4","Walsall Woodlands","Urban Background",213.032208231561,8.45416666666667,16.0208333333333,63.6933220833333
"6089",0.290917,52.2985,203,2020-08-21,31,"WFEN","Wicken Fen","Rural Background",213.327077001219,8.58333333333333,17.8166666666667,67.3209220833333
"6090",-2.638139,53.54914,203,2020-08-21,32,"WIG5","Wigan Centre","Urban Background",199.569229540429,8.27083333333333,15.0416666666667,51.3379975
"6091",-3.2429,55.79216,204,2020-08-22,1,"ACTH","Auchencorth Moss","Rural Background",250.125973998401,6.14583333333333,12.7875,51.4427834782609
"6092",-1.874978,52.476145,204,2020-08-22,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",242.952199922252,5.975,15.425,44.6371575
"6093",-3.205782,55.862281,204,2020-08-22,3,"BUSH","Bush Estate","Rural Background",250.614624270848,5.8625,14.3791666666667,56.06977125
"6094",-1.560189,52.411628,204,2020-08-22,4,"COAL","Coventry Allesley","Urban Background",240.1092363227,7.67916666666667,15.4,57.3673683333333
"6095",-3.182186,55.945589,204,2020-08-22,7,"ED3","Edinburgh St Leonards","Urban Background",257.149839289632,6.68333333333333,14.5666666666667,53.283805
"6096",-5.101102,56.82266,204,2020-08-22,8,"FW","Fort William","Suburban Background",233.729830884988,4.23333333333333,12.2416666666667,61.9317633333333
"6097",-4.243631,55.865782,204,2020-08-22,9,"GLKP","Glasgow Townhead","Urban Background",246.394052287396,3.95,13.2791666666667,44.1216025
"6098",-0.460861,51.49633,204,2020-08-22,10,"HIL","London Hillingdon","Urban Background",244.20108393272,6.79583333333333,16.5333333333333,48.785165
"6099",-0.341222,53.74878,204,2020-08-22,11,"HUL2","Hull Freetown","Urban Background",234.868439914722,7.71666666666667,15.5833333333333,44.50965375
"6100",-1.127182,52.619904,204,2020-08-22,12,"LECU","Leicester University","Urban Background",240.89445819201,6.4125,15.4,51.89651625
"6101",-2.73684,52.221593,204,2020-08-22,13,"LEOM","Leominster","Suburban Background",245.136334059461,6.98333333333333,14.9541666666667,53.8326220833333
"6102",-7.900328,54.43951,204,2020-08-22,14,"LN","Lough Navar","Rural Background",265.168875656933,5.74166666666667,13.4541666666667,45.33773125
"6103",-2.238917,53.371722,204,2020-08-22,15,"MAHG","Manchester Sharston","Suburban Industrial",235.860211360242,6.75,14.9583333333333,44.4036320833333
"6104",-2.237881,53.48152,204,2020-08-22,16,"MAN3","Manchester Piccadilly","Urban Background",238.664067330137,5.16666666666667,15.4541666666667,31.9187270833333
"6105",-9.903917,53.326444,204,2020-08-22,17,"MH","Mace Head","Rural Background",274.084448853231,10.5208333333333,15.4041666666667,69.6540879166667
"6106",-1.610528,54.97825,204,2020-08-22,18,"NEWC","Newcastle Centre","Urban Background",247.526063723441,4.27916666666667,16.0291666666667,37.9252304166667
"6107",1.302686,52.614823,204,2020-08-22,19,"NO12","Norwich Lakenfields","Urban Background",242.37821482709,7.3,16.6,65.5005375
